19, Touch, 1293.9386, 296.9934
9838, Touch, 1542.9163, 328.99658
365704, Fight, 600
366429, Fight, 610
368990, Touch, 664.95667, 484.0027
370772, Drop, 58
370776, Fight, 620
373117, Touch, 1612.901, 140.99854
375283, Drop, 59
376992, Touch, 1347.9346, 648.0066
377653, Drop, 60
379302, Touch, 1329.4053, 1022.98096
380795, Drop, 61
382885, Touch, 1218.9404, 645.9961
383071, Drop, 62
383663, Touch, 1398.9496, 657.99316
383699, Fight, 630
384959, Touch, 1282.8955, 296.00464
386326, Touch, 1478.8934, 498.99902
387857, Touch, 865.968, 704.9927
388091, Fight, 640
390281, Touch, 1053.9038, 554.99634
390420, Fight, 650
392890, Fight, 660
392970, Touch, 1429.9109, 833.99414
393840, Fight, 670
395721, Touch, 1168.9417, 225.01099
396581, Fight, 680
397832, Touch, 1251.9342, 280.01953
397848, Fight, 690
398490, Fight, 700
399549, Touch, 1120.9076, 510.00732
400960, Touch, 638.94104, 618.0139
401909, Fight, 710
401924, Fight, 720
405174, Touch, 946.9281, 742.9944
405308, Drop, 63
405770, Drop, 64
406441, Touch, 880.94055, 784.98413
409388, Touch, 1170.9064, 117.004395
410078, Drop, 65
412346, Touch, 814.953, 666.99097
413009, Fight, 730
415539, Touch, 980.9381, 865.9973
416749, Fight, 740
417169, Drop, 66
419551, Touch, 570.921, 322.00928
422316, Touch, 1296.4114, 102.00806
423200, Fight, 750
425111, Touch, 1240.9589, 455.98755
425284, Fight, 760
427022, Touch, 1171.9226, 452.98828
427098, Fight, 770
429459, Touch, 1552.9431, 636.9983
430283, Fight, 780
432154, Touch, 922.94495, 106.02905
433043, Fight, 790
434737, Touch, 1437.9053, 412.02026
438342, Touch, 938.49335, 783.0066
440930, Touch, 1490.9528, 190.00854
442110, Fight, 800
444683, Touch, 1040.9637, 977.99194
445438, Fight, 810
447218, Touch, 1583.9044, 139.021
449139, Fight, 820
449490, Drop, 67
451244, Touch, 1594.9475, 666.99097
452292, Fight, 830
452752, Drop, 68
454638, Touch, 1220.9052, 402.9895
454878, Fight, 840
456836, Touch, 697.95044, 761.97876
458013, Fight, 850
460033, Touch, 822.9474, 614.9817
461078, Fight, 860
463339, Touch, 1009.9347, 887.98096
464032, Drop, 69
464040, Fight, 870
466234, Touch, 985.95154, 686.9971
466332, Fight, 880
468732, Touch, 1468.9343, 442.01294
468828, Fight, 890
469193, Drop, 70
471153, Drop, 71
473279, Touch, 1098.9569, 378.0066
473783, Drop, 72
473802, Fight, 900
476221, Touch, 1290.9576, 290.99487
476386, Drop, 73
476748, Fight, 910
478547, Touch, 716.92017, 778.9856
479447, Touch, 731.96045, 711.4691
480091, Fight, 920
480773, Touch, 716.92017, 649.98413
481432, Drop, 74
483835, Touch, 661.9757, 633.01025
485103, Fight, 930
485106, Fight, 940
487479, Touch, 833.9227, 457.99805
487663, Drop, 75
487672, Fight, 950
490568, Touch, 733.9252, 534.99023
491072, Drop, 76
491423, Fight, 960
493267, Touch, 1629.906, 869.98535
495337, Fight, 970
497647, Touch, 856.9574, 616.0034
498049, Fight, 980
498498, Fight, 990
500100, Touch, 1047.9419, 810.0
500794, Fight, 1000
503232, Touch, 972.9437, 619.0027
503720, Drop, 77
506161, Touch, 1169.9579, 689.00757
506505, Fight, 1010
508829, Touch, 1215.9595, 731.9861
509621, Fight, 1020
509623, Fight, 1030
511692, Touch, 1456.9427, 350.00793
512956, Fight, 1040
514819, Touch, 959.9359, 237.00806
515418, Drop, 78
518447, Touch, 1467.9181, 677.0105
519000, Drop, 79
521146, Touch, 1740.9467, 358.0005
522613, Fight, 1050
523049, Fight, 1060
525733, Touch, 1262.9095, 721.9995
525990, Fight, 1070
526429, Fight, 1080
526441, Fight, 1090
528933, Touch, 1555.9241, 755.48584
530352, Drop, 80
531140, Fight, 1100
532716, Touch, 1407.8925, 433.01514
533319, Fight, 1110
535133, Touch, 1130.9344, 334.99512
535555, Fight, 1120
537076, Touch, 1402.9468, 446.98975
537659, Fight, 1130
539333, Touch, 463.9453, 972.5043
541739, Drop, 81
541750, Fight, 1140
544891, Touch, 2179.8926, 79.002686
